,Unnamed: 0,Assessment Number,Category of Ownership,Annual Rental Value,Effective Date,Property Type,Extent of Site (Sq.Yds),Zone,Ward,Election Ward,Lift,Toilets,Water Tap,Electricity,Attached Bathroom,Water Harvesting,cable connection
2633,10575,1086422293,Private,"3,825",01/04/2021,Residential,537.08,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2634,10576,1086422303,Private,"3,981",01/04/2021,Residential,418.0,Zone18a,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2635,10577,1086422320,Private,"5,164",01/04/2021,Residential,678.5,Zone18a,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2636,10578,1086422387,Private,"3,706",01/04/2021,Residential,258.64,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2637,10579,1086422486,Private,"6,051",01/04/2021,Residential,2782.55,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2638,10580,1086422998,Private,"3,951",01/04/2021,Residential,591.6,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2639,10581,1086423007,Private,"3,898",01/04/2021,Residential,591.6,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2640,10582,1086423011,Private,"3,898",01/04/2021,Residential,591.6,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2641,10584,1086423018,Private,"5,100",01/04/2021,Residential,488.4,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2642,10585,1086423050,Private,"3,145",01/04/2020,Residential,0.0,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2643,10586,1086423058,Private,"4,691",01/04/2021,Residential,412.49,Zone18a,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2644,10587,1086423143,Private,"3,437",01/04/2021,Residential,144.0,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2645,10588,1086423279,Private,"4,170",01/04/2021,Residential,1266.9,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2646,10589,1086423329,Private,"5,114",01/10/2020,Residential,204.0,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2647,10590,1086423407,Private,"1,458",22/04/2013,Residential,0.0,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2648,10591,1086423537,Private,"5,268",01/04/2021,Residential,92.88,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2649,10592,1086423586,Private,"9,547",19/02/2013,Residential,0.0,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2650,10593,1086424064,Private,"19,294",01/04/2021,Mixed,0.0,Zone18a,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2651,10594,1086424073,Private,"5,376",01/04/2021,Residential,0.0,Zone18a,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2652,10595,1086424082,Private,"16,562",01/04/2021,Mixed,0.0,Zone18a,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2653,10596,1086424363,Private,"5,200",06/08/2014,Residential,0.0,Zone18a,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2654,10597,1086424369,Private,"5,200",29/05/2017,Residential,0.0,Zone18a,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2655,10598,1086424399,Private,504,30/08/2014,Residential,0.0,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2656,10599,1086424373,Private,"4,630",01/04/2021,Residential,502.2,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2657,10600,1086424395,Private,"3,377",01/10/2017,Residential,418.0,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2658,10601,1086424474,Private,"3,296",01/04/2021,Residential,783.84,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2659,10602,1086424661,Private,"5,712",03/06/2015,Residential,0.0,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2660,10603,1086424817,Private,"6,384",01/04/2021,Residential,2916.0,Zone18a,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2661,10604,1086424850,Private,"6,384",01/04/2021,Residential,2916.0,Zone18a,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2662,10605,1086424949,Private,"3,871",01/04/2021,Residential,749.7,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2663,10606,1086424992,Private,"3,377",01/04/2021,Residential,775.2,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2664,10607,1086425008,Private,"4,342",01/04/2021,Residential,775.2,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2665,10608,1086425091,Private,"3,897",01/10/2017,Residential,392.45,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2666,10610,1086425179,Private,"4,838",01/04/2021,Residential,2539.2,Zone18a,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2667,10612,1086425718,Private,"3,965",01/04/2021,Residential,875.42,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2668,10613,1086425781,Private,"3,992",01/04/2021,Residential,0.0,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2669,10614,1086425839,Private,504,01/04/2021,Residential,0.0,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2670,10615,1086425868,Private,"1,344",01/04/2021,Residential,0.0,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2671,10616,1086426032,Private,"1,344",01/04/2021,Residential,48.51,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2672,10617,1086426271,Private,"2,739",19/07/2006,Residential,110.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2673,10618,1086426491,Private,"1,520",21/07/2006,Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2674,10619,1086426496,Private,"2,416",01/04/2021,Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2675,10621,1086426702,Private,"1,167",01/04/2021,Residential,102.51,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2676,10622,1086426724,Private,"1,547",01/04/2021,Residential,72.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2677,10623,1086426781,Private,"1,848",01/04/2021,Residential,55.6,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2678,10624,1086426824,Private,"13,612",01/04/2021,Mixed,0.0,Zone18a,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2679,10625,1086426837,Private,"12,793",01/04/2021,Residential,0.0,Zone18a,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2680,10626,1086426851,Private,"2,073",01/04/2021,Residential,102.3,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2681,10627,1086426895,Private,"2,791",01/04/2021,Residential,137.41,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2682,10628,1086426920,Private,"1,989",24/07/2006,Residential,120.0,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2683,10629,1086426983,Private,"1,519",01/04/2021,Residential,205.66,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2684,10630,1086426989,Private,"3,226",01/04/2021,Residential,0.0,Zone18a,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2685,10631,1086426991,Private,"1,847",01/04/2021,Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2686,10632,1086427034,Private,"1,026",01/04/2021,Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2687,10634,1086427199,Private,"1,672",22/08/2006,Residential,0.0,Zone18a,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2688,10635,1086427297,Private,"11,988",01/04/2021,Residential,0.0,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2689,10637,1086427870,Private,"2,671",01/04/2021,Residential,477.12,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2690,10638,1086427940,Private,"29,603",01/04/2021,Non Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2691,10639,1086427941,Private,"5,881",01/04/2021,Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2692,10640,1086427988,Private,"2,564",01/04/2021,Residential,0.0,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2693,10641,1086428076,Private,"2,523",01/04/2021,Residential,381.57,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2694,10642,1086428281,Private,"4,324",01/04/2021,Residential,653.4,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2695,10643,1086428295,Private,"1,451",01/11/2016,Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2696,10645,1086428500,Private,"3,691",01/04/2021,Residential,537.6,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2697,10646,1086428511,Private,"3,691",01/04/2021,Residential,537.6,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2698,10647,1086428654,Private,638,26/06/2006,Residential,60.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2699,10648,1086428669,Private,638,26/06/2006,Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2700,10649,1086428750,Private,638,01/04/2021,Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2701,10650,1086428771,Private,759,01/04/2021,Residential,44.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2702,10651,1086428775,Private,638,01/04/2021,Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2703,10652,1086428776,Private,638,01/04/2021,Residential,108.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2704,10653,1086428789,Private,"1,789",27/06/2006,Residential,108.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2705,10654,1086428983,Private,"2,026",01/04/2021,Residential,270.0,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2706,10655,1086429096,Private,"5,140",01/04/2018,Residential,504.0,Zone18a,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2707,10656,1086429123,Private,"6,149",01/04/2021,Residential,240.0,Zone18a,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2708,10657,1086429152,Private,"4,297",01/04/2021,Residential,300.0,Zone18a,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2709,10660,1086429244,Private,"3,616",01/04/2021,Residential,180.0,Zone18a,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2710,10661,1086429563,Private,706,01/04/2021,Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2711,10662,1086429564,Private,706,01/04/2021,Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2712,10663,1086429608,Private,"1,357",01/04/2021,Residential,200.0,Zone18a,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2713,10664,1086429724,Private,"1,139",31/08/2006,Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2714,10665,1086429761,Private,"6,132",01/04/2021,Residential,180.0,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2715,10666,1086430002,Private,"1,814",01/04/2021,Residential,80.0,Zone18a,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2716,10667,1086430302,Private,"30,769",01/04/2021,Non Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2717,10668,1086430303,Private,"3,525",01/04/2021,Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2718,10669,1086430334,Private,"2,470",01/04/2021,Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2719,10670,1086430345,Private,"3,634",08/08/2006,Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2720,10672,1086430380,Private,"2,306",01/04/2018,Residential,168.78,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2721,10673,1086430440,Private,"2,856",01/04/2021,Residential,0.0,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2722,10674,1086430486,Private,"2,748",11/08/2006,Residential,169.68,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2723,10675,1086430580,Private,"3,011",01/04/2021,Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2724,10676,1086430654,Private,638,21/08/2006,Residential,220.1,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2725,10677,1086430828,Private,"5,700",01/04/2021,Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2726,10678,1086430893,Private,"2,066",01/04/2021,Residential,148.32,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2727,10679,1086430901,Private,"2,051",01/04/2021,Residential,121.5,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2728,10680,1086431038,Private,"2,016",01/04/2021,Residential,256.69,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2729,10681,1086431133,Private,"1,341",25/01/2016,Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2730,10682,1086431211,Private,"1,260",30/01/2013,Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2731,10683,1086431281,Private,"1,704",01/10/2017,Residential,363.12,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2732,10684,1086431284,Private,"1,704",25/08/2011,Residential,363.12,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2733,10685,1086431285,Private,"1,008",01/04/2018,Residential,363.12,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2734,10686,1086431295,Private,"2,264",21/10/2009,Residential,152.07,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2735,10687,1086431480,Private,"2,313",01/04/2021,Residential,990.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2736,10688,1086431505,Private,"50,233",18/06/2011,Non Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2737,10689,1086431700,Private,"4,220",01/04/2021,Residential,21021.0,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2738,10690,1086431890,Private,"2,749",01/04/2021,Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2739,10691,1086431983,Private,"4,855",01/04/2021,Residential,21021.0,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2740,10692,1086432107,Private,"30,370",28/05/2014,Mixed,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2741,10693,1086432149,Private,"4,644",20/09/2014,Residential,0.0,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2742,10694,1086432276,Private,"4,533",01/04/2021,Residential,21021.0,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2743,10695,1086432327,Private,"2,316",01/04/2021,Residential,361.35,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2744,10696,1086432329,Private,"2,497",01/04/2021,Residential,361.35,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2745,10697,1086432477,Private,"2,626",01/04/2021,Residential,629.35,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2746,10698,1086432506,Private,"5,453",01/04/2021,Residential,0.0,Zone18b,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2747,10699,1086432698,Private,"4,048",01/04/2021,Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2748,10700,1086432709,Private,152,01/04/2021,Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2749,10702,1086433202,Private,218,01/04/2021,Residential,0.0,Zone18c,Revenue Ward 70,Election Ward 70,No,0,1,1,0,0,0
2750,10710,1086487398,Private,"6,254",01/04/2021,Residential,107.24,Zone18a,Revenue Ward 70,Election Ward 70,Yes,1,0,1,1,0,1
2751,10715,1086493500,Private,"5,136",01/04/2021,Residential,129.12,Zone18b,Revenue Ward 70,Election Ward 70,Yes,1,0,1,1,0,1
2752,10717,1086494800,Private,"4,479",01/04/2021,Residential,105.21,Zone18b,Revenue Ward 70,Election Ward 70,Yes,1,0,1,1,0,1
2753,10718,1086496956,Private,"3,796",01/04/2021,Residential,115.33,Zone18b,Revenue Ward 70,Election Ward 70,Yes,1,0,1,1,0,1
2754,10719,1086496961,Private,0,01/04/2021,Residential,137.93,Zone18b,Revenue Ward 70,Election Ward 70,Yes,1,0,1,1,0,1
2755,10720,1086497241,Private,"3,814",01/04/2021,Residential,105.6,Zone18b,Revenue Ward 70,Election Ward 70,Yes,1,0,1,1,0,1
2756,10721,1086498632,Private,"3,814",01/04/2021,Residential,105.6,Zone18b,Revenue Ward 70,Election Ward 70,Yes,1,0,1,1,0,1
2757,10722,1086499357,Private,"5,649",01/04/2020,Residential,130.0,Zone18b,Revenue Ward 70,Election Ward 70,Yes,1,0,1,1,0,1
2758,10727,1086512046,Private,"4,168",01/04/2021,Residential,76.58,Zone18a,Revenue Ward 70,Election Ward 70,Yes,1,0,1,1,0,1
2759,10729,1086513735,Private,"3,987",01/10/2018,Residential,92.42,Zone18b,Revenue Ward 70,Election Ward 70,Yes,1,0,1,1,0,1
2760,10732,1086515334,Private,"3,324",01/04/2021,Residential,72.83,Zone18b,Revenue Ward 70,Election Ward 70,Yes,1,0,1,1,0,1
2761,10733,1086515359,Private,"3,324",01/04/2021,Residential,72.83,Zone18b,Revenue Ward 70,Election Ward 70,Yes,1,0,1,1,0,0
2762,10734,1086515558,Private,"5,216",01/04/2021,Residential,98.0,Zone18a,Revenue Ward 70,Election Ward 70,Yes,1,0,1,1,0,1
2763,10736,1086518980,Private,"3,471",01/04/2021,Residential,84.74,Zone18b,Revenue Ward 70,Election Ward 70,Yes,1,0,1,1,0,1
2764,10746,1086531629,Private,"3,188",01/04/2021,Residential,99.0,Zone18c,Revenue Ward 70,Election Ward 70,Yes,1,0,1,1,0,1
2765,10748,1086450147,Private,"1,966",01/04/2021,Residential,0.0,Zone18a,Revenue Ward 72,Election Ward 72,No,0,1,1,0,0,0
2766,10749,1086532252,Private,"3,691",01/04/2021,Residential,81.64,Zone18b,Revenue Ward 70,Election Ward 70,Yes,1,0,1,1,0,1
2767,10758,1086538836,Private,0,01/04/2021,Residential,76.54,Zone18b,Revenue Ward 70,Election Ward 70,Yes,1,1,1,1,0,0
2768,10759,1086538950,Private,"2,563",01/04/2021,Residential,212.91,Zone18b,Revenue Ward 70,Election Ward 70,No,1,1,1,0,1,0
2769,10768,1086433532,Private,"3,901",01/04/2021,Residential,134.32,Zone18c,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2770,10769,1086433671,Private,756,13/09/2008,Residential,0.0,Zone18c,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2771,10770,1086433830,Private,"2,661",06/07/2016,Residential,0.0,Zone18c,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2772,10771,1086434387,Private,"45,821",01/04/2021,Mixed,0.0,Zone18b,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2773,10772,1086434467,Private,"1,325",01/04/2021,Residential,80.0,Zone18c,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2774,10774,1086435036,Private,"2,712",01/04/2021,Residential,0.0,Zone18b,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2775,10775,1086435532,Private,"13,542",01/04/2021,Residential,205.6,Zone18b,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2776,10776,1086436056,Private,"17,825",01/04/2021,Mixed,162.24,Zone18b,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2777,10777,1086436227,Private,"1,411",01/04/2021,Residential,89.06,Zone18c,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2778,10778,1086436253,Private,"1,593",01/04/2021,Residential,366.6,Zone18b,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2779,10779,1086436254,Private,"1,593",01/04/2021,Residential,366.6,Zone18b,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2780,10781,1086436488,Private,"1,630",01/04/2021,Residential,63.18,Zone18a,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2781,10782,1086436651,Private,"1,482",01/04/2021,Residential,0.0,Zone18b,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2782,10783,1086436756,Private,638,01/04/2021,Residential,148.8,Zone18c,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2783,10784,1086436866,Private,"2,352",01/04/2021,Residential,108.78,Zone18b,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2784,10785,1086436894,Private,"4,556",23/06/2006,Residential,172.88,Zone18b,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2785,10786,1086436906,Private,"6,691",23/06/2006,Residential,0.0,Zone18a,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2786,10787,1086436919,Private,"2,604",23/06/2006,Residential,0.0,Zone18b,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2787,10788,1086437731,Private,"1,267",01/04/2021,Residential,102.46,Zone18b,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2788,10789,1086437893,Private,"4,995",01/04/2021,Mixed,114.62,Zone18a,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2789,10790,1086438149,Private,875,01/04/2021,Residential,0.0,Zone18c,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2790,10791,1086438348,Private,"4,116",01/04/2021,Residential,0.0,Zone18a,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2791,10792,1086438446,Private,"9,072",18/09/2009,Non Residential,0.0,Zone18a,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2792,10793,1086438450,Private,"149,676",18/09/2009,Non Residential,0.0,Zone18b,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2793,10794,1086438457,Private,"2,644",01/04/2021,Residential,0.0,Zone18a,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2794,10795,1086438458,Private,"2,644",01/04/2021,Residential,0.0,Zone18a,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2795,10796,1086438461,Private,"2,644",01/04/2021,Residential,0.0,Zone18a,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2796,10797,1086438551,Private,"7,906",01/04/2021,Residential,93.2,Zone18b,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2797,10798,1086438679,Private,"6,682",09/10/2014,Residential,0.0,Zone18c,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2798,10799,1086438689,Private,"3,679",01/04/2021,Residential,0.0,Zone18b,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2799,10800,1086438712,Private,"4,659",09/10/2014,Residential,0.0,Zone18c,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2800,10801,1086438713,Private,"3,889",09/10/2014,Residential,0.0,Zone18c,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2801,10802,1086438714,Private,"4,407",09/10/2014,Residential,0.0,Zone18c,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2802,10803,1086438715,Private,"4,407",09/10/2014,Residential,0.0,Zone18c,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2803,10804,1086438802,Private,"5,027",01/04/2021,Residential,0.0,Zone18b,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2804,10805,1086438747,Private,"6,111",01/04/2021,Residential,1731.93,Zone18a,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2805,10807,1086439039,Private,"2,957",01/04/2021,Residential,0.0,Zone18b,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2806,10808,1086439286,Private,"2,439",01/04/2021,Residential,0.0,Zone18b,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2807,10809,1086439358,Private,"5,884",01/04/2021,Residential,718.2,Zone18a,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2808,10810,1086439540,Private,958,01/04/2021,Residential,242.06,Zone18b,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
2809,10811,1086439930,Private,"2,913",01/04/2021,Residential,103.97,Zone18b,Revenue Ward 71,Election Ward 71,No,0,1,1,0,0,0
